Query,Reciprocal_Rank,Recall@1,Recall@5,Recall@10,Recall@20
A baby sitting on a sofa plays with a newspaper while adults talk in the background.,0.3333333333333333,0,1,1,1
A baby sitting on the ceramic floor wobbles to fall asleep.,0.0,0,0,0,0
A baby sitting on the floor claps along with a song someone is singing.,0.25,0,1,1,1
A baby sitting on the floor is learning how to drink from a sippy cup.,0.1666666666666666,0,0,1,1
"A baby sitting on the floor, mimicking a woman clapping her hands to country music and laughing.",1.0,1,1,1,1
A baby slaps a staircase railing before laying on the stairs.,0.5,0,1,1,1
"A baby sleepily feeds himself some food, and plays with it.",0.027027027027027,0,0,0,0
A baby smiles and dances to the music being played in the background.,0.0175438596491228,0,0,0,0
"A baby smiles, grunts and chews hands while being film on camera.",0.3333333333333333,0,1,1,1
A baby smiling while getting his cheek pinched then all of a sudden a loud growl.,0.1,0,0,1,1
A baby sneezes and at a camera and then smiles and sneezes again,0.0714285714285714,0,0,0,1
A baby sneezes while eating his meal in his chair.,0.0232558139534883,0,0,0,0
A baby sneezes while lying on its back on a blanket.,0.032258064516129,0,0,0,0
A baby standing between someone's legs sticking it's tongue out.,0.25,0,1,1,1
"A baby stands supported by another person and wiggles her body, babbles and sticks out her tongue.",0.3333333333333333,0,1,1,1
A baby stands up in his crib and makes a series of distressed vocalizations.,1.0,1,1,1,1
"A baby stands up, takes a few steps, bends over, and smells his own foot.",0.3333333333333333,0,1,1,1
"A baby stares at somethng in front of him before looking directly in the camera, smiles briefly and then stares at the camera.",0.0,0,0,0,0
A baby stares intently while sticking his tongue out of his mouth.,1.0,1,1,1,1
A baby starts crying when a nurse pricks his finger for blood.,1.0,1,1,1,1
A baby sticks his tongue out at his mother and then says mama.,0.0208333333333333,0,0,0,0
A baby sticks out and wiggles its tongue when a woman touches something to it.,0.0135135135135135,0,0,0,0
A baby strapped into a car set cries until a man's hand uses a q-tip to clean their ear.,0.25,0,1,1,1
A baby sucks on a piece of candy in the backseat of a car.,0.5,0,1,1,1
A baby sucks on a sippy cup and an adult asks if they want more in it and the baby answers.,0.1111111111111111,0,0,1,1
A baby swims in the ocean with arm bands as a little girl swims by with a snorkel.,1.0,1,1,1,1
"A baby takes a bite of an ice cream bar, turns his head away, and comes back for another bite.",0.1428571428571428,0,0,1,1
A baby takes a long time trying to sneeze at his mom.,0.0833333333333333,0,0,0,1
A baby tears up a little after hearing a song and his mother tells him it's ok.,0.0181818181818181,0,0,0,0
A baby that is constantly staring at the camera eventually coughs at the end,1.0,1,1,1,1
A baby tries to drink from a sippy cup and is unsuccessful.,0.0588235294117647,0,0,0,1
A baby tries to eat a huge lollipop but puts it down because it is still wrapped and tasteless.,0.1,0,0,1,1
A baby tries to eat spaghetti with her dad but is making a mess.,0.5,0,1,1,1
A baby was sitting and sucking from a bottle,0.015625,0,0,0,0
A baby was sleeping and stuck out its tongue couple of time,0.0256410256410256,0,0,0,0
A baby who is wearing a white onesie and cap is crying.,1.0,1,1,1,1
A baby with a cup sitting in a high chair looking at a person.,0.0384615384615384,0,0,0,0
A baby with a maraca  being taught by a woman off camera how to use it,0.5,0,1,1,1
A baby with a pacifier in her mouth is playing with a flashlight.,1.0,1,1,1,1
A baby with a pacifier is trying to lift themselves up off the ground.,0.5,0,1,1,1
A baby with a pink headband crawls on a blue blanket.,0.3333333333333333,0,1,1,1
A baby with a tube down its nose is sitting in a baby swing and someone is rubbing its cheek,1.0,1,1,1,1
A baby with big blue eyes lays on a surface as a person zooms a camera on the baby face.,0.5,0,1,1,1
A baby with striped clothing containing a monkey illustration lies and babbles.,0.0769230769230769,0,0,0,1
A baby's parents are seemingly in awe and amused as the baby sticks out his tongue.,0.037037037037037,0,0,0,0
"A baby, lying in a crib wearing nothing but a diaper, sneezes and a person laughs in the background",1.0,1,1,1,1
A back hoe is moving a large pile of snow at night in a city.,1.0,1,1,1,1
"A backhoe, at night, is scraping down a large pile of snow.",1.0,1,1,1,1
A bald man inside an empty gym lifting some dumb bells.,0.032258064516129,0,0,0,0
A bald man standing  at the front of a room doing sign language.,0.25,0,1,1,1
"A ball is being thrown, and it lands and rolls into a pit of sand.",0.0,0,0,0,0
A ball is seen rolling down into the grass while those standing around watch.,0.0,0,0,0,0
A band are playing at a social venue where people are milling around enjoying themselves.,0.0163934426229508,0,0,0,0
A band finishes on stage as a large crowd cheers.,0.0909090909090909,0,0,0,1
A band in purple suits plays live to a large room of people,0.125,0,0,1,1
A band is on stage and performing a song at an indoor show for people.,0.5,0,1,1,1
A band is playing as a man is dancing around playing yellow maracas.,0.5,0,1,1,1
A band is playing loud music near a large full length mirror.,0.0,0,0,0,0
A band is playing on a stage in front of a large audience who are moving others with their hands.,0.0294117647058823,0,0,0,0
A band is playing on a stage while one of them sings in Spanish.,0.1666666666666666,0,0,1,1
A band is playing outside and people are in a bucket running around.,0.5,0,1,1,1
A band is playing while a man crowdsurfs inside a club.,0.0101010101010101,0,0,0,0
"A band is singing live on a television show, while people dance around them.",0.5,0,1,1,1
A band of 4 musicians are playing music on a stage.,0.1,0,0,1,1
A band of 4 people play classical music in a hall,1.0,1,1,1,1
A band on stage playing music on just  their instruments.,1.0,1,1,1,1
A band performs a gospel song in a church,0.027027027027027,0,0,0,0
A band performs and dances in front of an audience on stage.,0.25,0,1,1,1
A band playing loud rock music with flashing lights at a concert venue.,0.1428571428571428,0,0,1,1
A band plays a song in front of a large audience.,0.0833333333333333,0,0,0,1
"A band plays an accordion, a drum, and taps out a beat.",0.3333333333333333,0,1,1,1
"A band plays consisting of several singers, a drummer, and brass and wood instrument performers.",0.2,0,1,1,1
A band plays live music and the singer is hoisted above the crowd.,0.0625,0,0,0,1
"A band plays live music at an outside venue, as people around them are sitting at tables and walking around.",0.1,0,0,1,1
A band plays lively music inside of a church while the congregation enthusiastically dances and claps hands.,0.0196078431372549,0,0,0,0
A band plays on stage as audience members cheer and a person crowdsurfs.,0.1428571428571428,0,0,1,1
A band sits on a stage and a man plays a solo on a flute.,0.25,0,1,1,1
A bands singer jumped off the stage and a group of people caught him and carried him away.,0.0476190476190476,0,0,0,0
A barber cuts a little kids hair while he turns his head frequently.,0.0555555555555555,0,0,0,1
A barber gives a haircut to a small child who is having trouble sitting still.,0.05,0,0,0,1
A barber in white prepares to cut a seated customer's hair.,0.5,0,1,1,1
A barefoot baby crawls up a carpeted stair and giggles.,1.0,1,1,1,1
A barely dressed woman is shown eating icecream seductively and licking it off her fingers.,1.0,1,1,1,1
"A baseball game in which the batter hits the ball, then runs and takes first base",0.0769230769230769,0,0,0,1
A baseball player hits a ball into left field for a base hit.,1.0,1,1,1,1
A baseball player in the batter's box hits the ball while music is playing in the background.,0.3333333333333333,0,1,1,1
A baseball player is at thee plate batting and hits the baseball.,0.25,0,1,1,1
A baseball player practices batting in an indoor facility while teammates observe.,0.0357142857142857,0,0,0,0
"A baseball player swings a bat and hits the ball, and then a different player swings the bat and hits the ball.",0.5,0,1,1,1
"A baseball player, wearing the number 22, practises hitting the ball with assistance from another player and a commentary from the coach.",1.0,1,1,1,1
"A basketball falls below a hoop, a person driving a lawnmower throws a basketball, a basketball falls through a hoop, and a person dribbles a basketball then sits it on the ground and lifts his head.",0.04,0,0,0,0
A basketball game is going on as a boy misses a shot from the corner.,0.125,0,0,1,1
A basketball game where the person on the white team successfully comes down with the ball against a pair of purple team opponents.,0.0909090909090909,0,0,0,1
A basketball player glides a long the court on a hover board.,1.0,1,1,1,1
A basketball player is shown shooting and making a shot while in a kneeling position on the court.,0.05,0,0,0,1
A basketball player makes a shot from a kneeling position during a basketball game.,0.1428571428571428,0,0,1,1
A basketball player throws a long range shot and makes it in.,0.1111111111111111,0,0,1,1
A basketball team huddled together doing a chant and rocking back and forth.,0.5,0,1,1,1
A basketball team huddles in a circle for a pre game chant.,0.5,0,1,1,1
A basketball team moves the ball around the floor in an effort to score in a game.,0.0714285714285714,0,0,0,1
"A batter hits a baseballs, prepares for a second baseball, and hits a second baseball.",0.05,0,0,0,1
A batter hits the baseball that was thrown during a baseball game.,0.25,0,1,1,1
A battle is acted out on a field with gunfire and soldiers riding horses as spectators watch.,0.0344827586206896,0,0,0,0
"A bearded man in a T-shirt smokes two pipes generating lots of smoke, then gives a thumbs-up sign.",0.1428571428571428,0,0,1,1
"A bearded man lines up to putt his golf ball, but misses the hole by a long shot.",0.025,0,0,0,0
A bearded man puffs on a pipe while blowing out smoke clouds.,0.0434782608695652,0,0,0,0
A beautiful lady is styling her hair with a curling iron.,0.1,0,0,1,1
A big man is plowing the snow with his tractor.,0.125,0,0,1,1
A big muscular man wearing black clothing is lifting weights.,0.2,0,1,1,1
A big pile of clothes on the couch and someone slaps another with flour,0.0416666666666666,0,0,0,0
A big splash of water is shown from someone diving while a crowd watches.,0.1111111111111111,0,0,1,1
A big toddler is using an exercise ball to roll on then do a cartwheel off of.,1.0,1,1,1,1
A big white dog stands on a table while a woman grooms it.,0.2,0,1,1,1
A bike is flipped upside down and there is a bottle of a yellow drink.,0.3333333333333333,0,1,1,1
A bike mechanic cleans the inside of a tire before he patches it.,0.2,0,1,1,1
A biker guys gives another bike assistance with his bike,1.0,1,1,1,1
A billy goat nibbles chocolate morsels from the hands of a man who is delighted.,1.0,1,1,1,1
A bird landed on a man's palm and picked food from it,0.1666666666666666,0,0,1,1
A biy throws a skipping stone at the water and watches it skip.,0.0555555555555555,0,0,0,1
A black and white cat is being petted by a human in front of a mirror.,1.0,1,1,1,1
A black and white cat loves to get scratches under his chin.,0.1111111111111111,0,0,1,1
A black and white old film about deep sea diving.,0.0,0,0,0,0
A black and white recording of a man playing a rock song on bass.,0.5,0,1,1,1
"A black and white video shows a small boy saying ""staring contest"" then staring straight into the camera.",0.03125,0,0,0,0
A black belt in martial arts does a flying kick.,0.1428571428571428,0,0,1,1
A black belt student breaks a piece of wood and receives another belt.,0.0,0,0,0,0
A black cat getting massaged by the hand of a person,0.0833333333333333,0,0,0,1
A black cat is sitting on the floor while a person is rubbing the fur of the cat,1.0,1,1,1,1
A black hand lamp that is turned on is held by a hand.,0.1666666666666666,0,0,1,1
A black kitty is getting his head and ears massaged by a socked foot.,1.0,1,1,1,1
A black man is laughing and smiling before his face changes quickly and suddenly to a stern look.,1.0,1,1,1,1
A black man is standing at a podium and a woman is dancing behind him.,1.0,1,1,1,1
A black preacher is up on the stage and singing and celbrating in church.,0.1666666666666666,0,0,1,1
A black woman explains hands on how to keep a bike chain smooth.,0.5,0,1,1,1
A black woman is preaching in a church with conviction and passion while people whoop and cheer.,1.0,1,1,1,1
A black woman looking at the camera and combing her hair,0.25,0,1,1,1
A black-clad little boy admires his spiky mohawk hairstyle.,0.5,0,1,1,1
"A blacksmith builds something out of a red hot piece of metal, using an anvil and a hammer",0.1666666666666666,0,0,1,1
A blacksmith describes how easy it is to make horseshoes.,0.0294117647058823,0,0,0,0
A blacksmith repairing a horseshoe using a metal hammer and an anvil.,0.125,0,0,1,1
A blacksmith uses a hammer to shape a molten metal horseshoe.,0.0126582278481012,0,0,0,0
A blacksmith using a forging hammer on a fairly used horseshoe with an anvil.,0.1111111111111111,0,0,1,1
A blazing fire with a crane lifting up in front of it,0.125,0,0,1,1
